"Serial.Number","Start.Time","Segment.Start.Time","Segment.Duration","UpDown.median","UpDown.mad","Degrees.median","Degrees.mad","UpDown.mean","UpDown.var","UpDown.sd","Degrees.mean","Degrees.var","Degrees.sd","Magnitude.mean","Light.mean","Light.max","Temp.mean","Temp.sumdiff","Temp.meandiff","Temp.abssumdiff","Temp.sddiff","Step.GENEAcount","Step.sd","Step.mean","Principal.Frequency.median","Principal.Frequency.mad","Principal.Frequency.GENEAratio","Principal.Frequency.sumdiff","Principal.Frequency.meandiff","Principal.Frequency.abssumdiff","Principal.Frequency.sddiff"
"063955",1641538630,"06:57:10",14,21.5083057707023,3.38124475087337,249,19.2738,18.7926383564577,36.6753611666496,6.05601859034874,254.428571428571,300.619047619048,17.3383692318236,0.0538905652698962,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538644,"06:57:24",10,15.0158766899154,1.78428474331259,256,16.3086,13.8088644068574,5.72984964984875,2.39371043567277,255.2,318.7,17.8521707363558,0.0399743357047989,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538654,"06:57:34",10,3.55669584149862,8.44591961021432,212,31.1346,2.15256140708764,53.9797861990852,7.34709372467,211.2,627.7,25.0539418056321,0.00967809978604714,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538664,"06:57:44",16,6.23723859518003,1.18979136515318,205.5,12.6021,6.26730102126394,2.62009969220309,1.61867220035531,206.625,228.267857142857,15.1085359033514,0.0334355653160644,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538680,"06:58:00",12,-2.62743254937529,0.171193435015164,247,2.9652,-2.68463999530918,0.456699320508483,0.675795324420407,246.333333333333,8.26666666666667,2.87518115371304,0.0292626647736779,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538692,"06:58:12",34,1.31280917366023,0.714405520599259,189,1.4826,1.36062053250026,2.06256895939747,1.43616467001437,189,1.25,1.11803398874989,0.0102845233111786,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538726,"06:58:46",16,4.02217344284983,1.03641161021856,199,0,4.11985379207545,0.79009824268438,0.888874705841256,198.75,0.214285714285714,0.462910049886276,0.0103474438675741,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538742,"06:59:02",10,10.0786707880768,4.01625886663973,202,10.3782,9.26909323129001,15.8301291171745,3.97870947886051,204,152,12.328828005938,0.0752057265719552,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538752,"06:59:12",58,5.36639020738347,1.2315447110537,192,1.4826,5.45368920741501,6.38990461945717,2.52782606590271,192.448275862069,3.04187192118227,1.74409630501938,0.0155079118461162,0,0,26.9620689655172,0,0,0.800000000000011,0.0769800358919512,1,0,500,NA,NA,NA,0,NA,0,NA
"063955",1641538810,"07:00:10",166,-0.292791497484956,1.01586168331582,182,2.9652,-0.328656120029927,2.184444667015,1.47798669378821,181.746987951807,8.48398471936527,2.91272805448179,0.00790850022820413,0,0,27.0734939759036,0.200000000000003,0.00243902439024394,1.00000000000001,0.0496297644566661,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641538976,"07:02:56",84,3.84039476825276,0.815299429057749,189,1.4826,4.04156198185855,1.96218469619967,1.40078003133956,190,58.9268292682927,7.6763812612645,0.0129735519771976,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539060,"07:04:20",130,0.160926678718013,1.00561672946784,183,1.4826,0.248068013932644,1.17042423079339,1.08186146561997,183.169230769231,1.11153846153846,1.05429524400827,0.00774598510011798,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539190,"07:06:30",116,2.6782076205238,0.712196171518498,189,1.4826,2.746482064272,0.792202298963511,0.890057469472343,189.879310344828,15.3711433756806,3.92060497572512,0.0166343653966872,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539306,"07:08:26",10,28.2680941075599,2.57375703336686,228,28.1694,24.8194243907679,117.017566343074,10.8174658004116,226.2,291.7,17.079227148791,0.133472517764577,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539316,"07:08:36",10,3.35271236588568,34.1283319072862,215,47.4432,-14.6687463129277,1537.94826375242,39.2166834874192,225.8,1833.7,42.8217234590108,0.0806118512693554,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539326,"07:08:46",10,3.18252563299116,10.2150485421577,261,1.4826,3.70332916864391,91.2112717213589,9.55045924138514,255.4,187.3,13.6857590216984,0.0247186720096959,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539336,"07:08:56",10,-0.79287411139569,0.731508304470452,284,2.9652,-0.837463577416457,4.75677454354651,2.18100310489153,274.4,249.3,15.7892368403289,0.0444308711413181,0,0,27.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539346,"07:09:06",24,-19.8412047392361,2.19903926572135,240.5,2.9652,-18.5343394906117,290.469296650122,17.0431598200017,236.75,271.113636363636,16.4655287301573,0.0459181565756037,1.13526570048309,13.6231884057971,26.9166666666667,-0.200000000000003,-0.0181818181818184,0.200000000000003,0.0603022689155536,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539370,"07:09:30",10,-20.7332777678362,1.01550317709256,234,0,-24.9924429824982,117.890574214327,10.85774259293,232.8,10.7,3.27108544675922,0.0641593268759205,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539380,"07:09:40",10,-0.525344452718187,9.3649661237199,302,7.413,5.82909803525818,235.47909688768,15.3453281779074,301.2,55.7,7.46324326281812,0.0725548857778266,0,0,26.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539390,"07:09:50",18,-8.97405923322172,0.872336993418615,289,2.9652,-7.27989592378937,15.4162679736954,3.92635555874597,289,26.5,5.1478150704935,0.0101232325336613,0,0,26.7,0.299999999999997,0.0374999999999996,0.299999999999997,0.106066017177981,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539408,"07:10:08",10,-18.1774593334738,13.6789361742537,242,2.9652,-31.2654848037964,589.676904144916,24.2832638692766,241.6,30.3,5.50454357780915,0.144673448452913,0,0,26.6,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539418,"07:10:18",34,-16.3188356286815,0.623510340090689,238,1.4826,-16.2165210543675,0.49181420948472,0.701294666659258,238.235294117647,3.56617647058824,1.88843227852847,0.0180563018095344,0,0,26.5470588235294,0,0,0.600000000000001,0.109544511501033,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539452,"07:10:52",10,-45.4307389303697,12.2515326020701,222,26.6868,-26.8783345716536,1002.85929613473,31.6679537724611,231.2,729.7,27.0129598526337,0.127142529230114,0,0,26.42,-0.300000000000001,-0.0750000000000002,0.300000000000001,0.15,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539462,"07:11:02",46,4.27852800317036,1.34074909759421,287,2.9652,4.98759143809162,6.88406159772793,2.6237495302959,279.739130434783,259.747035573123,16.1166694938229,0.0159791246224314,0,0,26.1782608695652,-0.5,-0.0227272727272727,0.5,0.0751621623514828,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539508,"07:11:48",10,-6.04665253709655,0.553284212635686,225,4.4478,-3.51717155983815,47.4108862124061,6.88555634734087,229.4,125.3,11.1937482551646,0.0268558263663048,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539518,"07:11:58",10,-1.24666879450831,29.9144085465869,239,11.8608,-23.474211445203,1749.54217161679,41.8275288729419,242.4,264.3,16.2573060498965,0.0399510692235084,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539528,"07:12:08",14,4.44402144338129,10.4357637996516,227,22.239,0.914408804263867,295.780388515879,17.1982670207169,225.428571428571,778.285714285714,27.8977725685352,0.0949702322067385,5.83850931677019,40.8695652173913,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539542,"07:12:22",10,-73.4797716189852,3.29340901975425,234,1.4826,-58.7627847296756,1252.60166516803,35.3921130362123,236.6,56.8,7.53657747256671,0.019022870979405,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539552,"07:12:32",46,-75.6533888565789,0.7341742403496,215,4.4478,-75.70097310206,0.636967811727817,0.798102632327332,216.695652173913,43.3122529644269,6.58120452230645,0.0103654352938328,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539598,"07:13:18",10,-0.52181383433502,12.3151242143457,238,13.3434,-24.0919665198743,1444.26179991106,38.0034445795517,232.4,285.8,16.9056203672033,0.0242304177717794,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539608,"07:13:28",14,-71.278713016943,3.84772001864503,204,7.413,-67.3059964020264,139.338447534021,11.8041707685894,208.428571428571,268.952380952381,16.3997677103178,0.0280864566093017,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539622,"07:13:42",12,-5.94579849049207,1.32965547750155,236,2.9652,-5.32526651731323,10.4971263742391,3.23992690878037,235.166666666667,9.36666666666667,3.06050104830347,0.04888398449393,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539634,"07:13:54",38,-9.56949085531193,1.83014416485844,242,1.4826,-9.83832315577746,2.66813239170785,1.63344188501087,242.157894736842,1.80701754385965,1.34425352663091,0.0277223566688499,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539672,"07:14:32",18,-69.5914374873555,0.598597195229529,207,4.4478,-68.23343179158,17.8759811497354,4.22799966292991,207.222222222222,21.4444444444444,4.63081466314993,0.0139707205648799,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539690,"07:14:50",28,-71.5408669891527,0.589783260331481,210.5,0.7413,-71.5694851657478,0.28521266106687,0.534053050798205,210.785714285714,2.48901098901099,1.57765997255777,0.0064447783078813,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539718,"07:15:18",64,-73.8261221562369,0.926498626530644,213,4.4478,-73.6424654441245,1.49235061281185,1.22161803065109,211.25,29.2903225806452,5.41205345323244,0.00894989847110045,0,0,25.95,0.300000000000001,0.00967741935483873,0.900000000000002,0.094356906511668,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539782,"07:16:22",10,-6.43428937100589,4.01619588149891,246,1.4826,-6.34246644649941,10.6813443608279,3.26823260506775,245.6,2.8,1.67332005306815,0.0720672664206073,0,0,26.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539792,"07:16:32",24,-12.775673431066,1.55045817290343,246.5,2.2239,-12.9066414663538,2.1120829704045,1.45330071575173,246.833333333333,5.96969696969697,2.44329633276379,0.026955745605726,0,0,26.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539816,"07:16:56",22,-8.3054896092649,2.39592274723473,231,11.8608,-10.1813352347504,210.850561108973,14.5206942364673,221.181818181818,292.963636363636,17.1161805425053,0.0495364660843711,0,0,26.0454545454545,-0.300000000000001,-0.0300000000000001,0.300000000000001,0.0948683298050516,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539838,"07:17:18",14,6.25506687906294,4.70601103677395,287,8.8956,9.75856428423565,126.611958515951,11.2521979415557,256.428571428571,1894.95238095238,43.5310507678414,0.0440117915382621,11.6770186335404,40.8695652173913,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539852,"07:17:32",54,-9.34028975212175,1.8229020719246,251,1.4826,-9.04763480596269,9.15706361479927,3.02606404671138,251.962962962963,49.7293447293447,7.05190362450769,0.0186828844547871,4.54106280193237,122.608695652174,25.6,-0.300000000000001,-0.0115384615384616,0.300000000000001,0.0588348405414554,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539906,"07:18:26",36,-12.2404106268848,1.08768885397739,244.5,2.9652,-12.1912536765389,3.80524245762883,1.9507030675192,246.277777777778,24.2124183006536,4.92061157790915,0.0218615918699581,0,0,25.4,0,0,0.399999999999999,0.0707106781186545,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539942,"07:19:02",10,-4.3711602266112,8.28954922331934,238,5.9304,-4.9851202591091,35.0274105155568,5.91839594109391,238.2,18.7,4.32434966208793,0.00723149588855971,0,0,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539952,"07:19:12",10,-0.0716269448450788,7.0641587414911,233,10.3782,-11.31364873574,761.889958283977,27.6023542163341,229.4,162.3,12.7397017233529,0.0568942273135103,0,0,25.34,0.199999999999999,0.0499999999999998,0.199999999999999,0.0999999999999996,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539962,"07:19:22",10,4.1613647882299,2.18963295492675,290,10.3782,6.48414244815931,17.5953903658985,4.19468596749489,290.2,65.2,8.07465169527454,0.0314474108711049,0,0,25.5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641539972,"07:19:32",32,10.1012521919493,1.03950480475545,275.5,2.2239,10.1534745534992,8.96341151311311,2.99389570845631,274.4375,33.3291666666667,5.77314183670094,0.0179798906247292,0,0,25.3,0,0,0,0,1,0,1000,NA,NA,NA,0,NA,0,NA
"063955",1641540004,"07:20:04",10,-0.512416799277716,38.3047001235583,218,41.5128,-7.1195979026748,1304.21999754217,36.1139861763025,214.6,1529.8,39.1126577977002,0.0707705829629429,0,0,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540014,"07:20:14",12,-59.912006355635,0.823103908096244,193.5,2.2239,-59.7541813055251,1.02226298697667,1.01107021861821,193.333333333333,4.66666666666667,2.16024689946929,0.0109552721367376,0,0,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540026,"07:20:26",10,-10.3213661278299,5.48959907870982,242,11.8608,-17.9075387830696,522.912332846214,22.8672764632392,232.4,420.3,20.5012194759239,0.0730091124545977,0,0,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540036,"07:20:36",12,-9.81470915019586,0.808044293820886,250.5,1.4826,-9.97937282083133,0.561016421364234,0.749010294564924,250.5,2.3,1.51657508881031,0.00684923622731213,0,0,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540048,"07:20:48",20,-20.5090110626455,7.72150573147474,279,10.3782,-17.6220470399345,108.380209149934,10.4105815951816,254,1672.66666666667,40.8982477212248,0.0968640420270037,34.0579710144928,286.086956521739,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540068,"07:21:08",58,-26.9884674300925,0.997300308718993,189,1.4826,-27.004800115887,1.39457018460988,1.18091921172021,188.896551724138,4.59605911330049,2.14384213814835,0.0122437126744228,0,0,25.1137931034483,0.300000000000001,0.0107142857142857,1.5,0.12863754913562,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540126,"07:22:06",10,5.83011270873848,6.51439054894397,201,28.1694,8.19526281258378,293.531196171285,17.1327521481893,204,722.5,26.8793601114312,0.0962937721007547,198.898550724638,517.68115942029,25.3,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540136,"07:22:16",58,-8.63650335962592,1.14737245452329,243,2.9652,-9.00375791619203,4.06264937773406,2.0156014927892,243.551724137931,6.11330049261084,2.4725089469223,0.0178734937194294,52.143928035982,81.7391304347826,24.9275862068966,-0.600000000000001,-0.0214285714285715,0.600000000000001,0.0786795792469445,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540194,"07:23:14",20,-0.648840588857652,3.05563013930463,242,2.9652,-0.62893620101607,10.9286479366103,3.3058505617481,242.3,22.4555555555556,4.73872931866292,0.026623888548668,0,0,24.62,-0.199999999999999,-0.0222222222222221,0.199999999999999,0.0666666666666664,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540214,"07:23:34",10,5.0886381295681,2.04366744785201,224,11.8608,3.56266673831348,10.4806478333792,3.23738286790104,223.2,2405.2,49.0428384170411,0.0204472297308016,51.768115942029,258.840579710145,24.5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540224,"07:23:44",112,-2.59926960407336,0.650272469610061,240,1.4826,-2.70423650370224,1.06064217197834,1.02987483316097,240.178571428571,1.93116883116883,1.38966500681597,0.0138805531631575,0,0,24.2053571428571,-0.600000000000001,-0.0109090909090909,1.2,0.0809039834955892,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540336,"07:25:36",10,-11.0594651799178,8.4236798048637,246,10.3782,-10.5087805829762,39.7885249927924,6.30781459721134,247.6,65.8,8.1117199162693,0.0156545123578048,0,0,23.96,0.300000000000001,0.0750000000000002,0.300000000000001,0.15,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540346,"07:25:46",30,-2.56533580773662,0.321158053360369,239,1.4826,-2.4635576522128,0.33823651917081,0.581581051248069,239.133333333333,1.98095238095238,1.40746310109799,0.00738857912161116,0,0,23.94,-0.300000000000001,-0.0214285714285715,0.300000000000001,0.0801783725737275,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540376,"07:26:16",10,6.5934564154355,4.13534076563594,206,14.826,6.14322583584809,32.5420384249446,5.70456294775898,209.4,405.8,20.1444781515928,0.0159738400731447,0,0,23.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540386,"07:26:26",48,-6.39920775567495,1.65058148905084,246.5,3.7065,-6.3427499085331,5.23918356322138,2.28892629047363,243.958333333333,20.2155797101449,4.49617389678657,0.0187995742369457,0.567632850241546,13.6231884057971,23.825,-0.199999999999999,-0.00869565217391301,0.199999999999999,0.0417028828114148,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540434,"07:27:14",14,-12.5451478928142,1.47382732415493,249,1.4826,-12.0119328624712,1.80241078562665,1.34253893262976,249.285714285714,5.23809523809524,2.28868854108532,0.0225738304845598,3.89233954451346,13.6231884057971,23.6571428571429,-0.300000000000001,-0.0500000000000001,0.300000000000001,0.122474487139159,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540448,"07:27:28",10,26.1387810521438,13.3942335043669,227,14.826,27.5001815429803,250.185905514017,15.8172660568765,226,161,12.6885775404495,0.0471016243539916,81.7391304347826,286.086956521739,23.58,0.300000000000001,0.0750000000000002,0.300000000000001,0.15,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540458,"07:27:38",18,6.07341403393892,6.10472651218767,287,5.9304,8.29569245233861,61.3749840306434,7.83421878879084,283.666666666667,102.25,10.1118742080783,0.0160259754730721,51.4653784219002,122.608695652174,23.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540476,"07:27:56",10,-38.0169093016779,13.8579057258862,258,22.239,-39.9109923282728,237.06497070324,15.3969143240859,260,1070,32.7108544675922,0.0867273187534912,19.0724637681159,95.3623188405797,23.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540486,"07:28:06",174,-12.0952339204865,0.698503832721118,253,1.4826,-12.0309127027805,2.57129808834529,1.60352676570904,252.873563218391,17.623362737236,4.19801890625043,0.0156802923053237,0,0,23.0781609195402,-0.5,-0.00581395348837209,1.30000000000001,0.0581168218287976,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540660,"07:31:00",10,7.06617687282811,5.99451343725443,207,11.8608,17.9019015341249,758.754650092743,27.5455014492883,211,438.5,20.9403915913719,0.0336098772655132,2.72463768115942,13.6231884057971,22.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540670,"07:31:10",16,2.5632524209804,0.833317472958437,221.5,5.1891,2.2350672789012,2.58436116762048,1.607594839386,220.25,30.7857142857143,5.54848756741099,0.0124730865807943,0,0,22.9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540686,"07:31:26",26,8.9637286446592,2.08904686304622,225,7.413,9.04693785331128,3.72376562267955,1.92970609748727,224.153846153846,21.1410256410256,4.59793710711941,0.030384685233668,0,0,22.9,0,0,0,0,1,0,3000,NA,NA,NA,0,NA,0,NA
"063955",1641540712,"07:31:52",12,6.68769740984526,4.14085827458959,207,15.5673,2.91850028975051,67.5699553423447,8.22009460665415,212.166666666667,294.166666666667,17.1512876095839,0.0486225272755915,0,0,22.9333333333333,0.200000000000003,0.0400000000000006,0.200000000000003,0.0894427190999929,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540724,"07:32:04",16,9.82521895090662,1.55646906203123,203.5,4.4478,9.76967344243536,7.73130841083913,2.78052304627009,202.5,22.8571428571429,4.78091443733757,0.0264219604592274,0,0,23.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540740,"07:32:20",10,-1.67504158342054,5.53259125108406,193,2.9652,-0.178337422005924,32.55531235235,5.70572627737697,198.2,67.2,8.19756061276768,0.019225397068554,0,0,23.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540750,"07:32:30",10,-15.0711818697122,16.3093748451981,247,35.5824,-18.0257951286101,214.099384669821,14.6321353421099,243.8,1072.7,32.7520991693662,0.0382026050293542,0,0,23.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540760,"07:32:40",16,5.99372474332774,0.975991540036382,196.5,2.9652,6.56393717975456,4.1092651627498,2.02713225092735,197,12.8571428571429,3.58568582800318,0.0106193710669013,0,0,23.1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540776,"07:32:56",16,-0.995115379452535,4.96455286331189,221.5,36.3237,-1.47720556565516,24.4981157950846,4.94955713120725,221.75,586.5,24.2177620766247,0.0239819557834947,0,0,23.2875,0.299999999999997,0.0428571428571424,0.299999999999997,0.113389341902767,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540792,"07:33:12",12,-11.8252143034661,2.62305100695319,225,5.9304,-11.1270717338932,8.58690669186817,2.9303424188767,220.166666666667,264.966666666667,16.2777967387072,0.0296551032985072,0,0,23.3,-0.299999999999997,-0.0599999999999994,0.299999999999997,0.134164078649986,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540804,"07:33:24",10,-1.91555612570812,0.66105063967198,204,1.4826,-0.990875676847972,2.83863614293513,1.68482525590493,202,10.5,3.24037034920393,0.00958378171018681,0,0,23.34,0.299999999999997,0.0749999999999993,0.299999999999997,0.149999999999999,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540814,"07:33:34",10,-8.17628948827702,4.54994245290485,200,7.413,-6.49511310898589,26.859318682548,5.18259767708705,196.6,72.3,8.50294066779253,0.0217552394053861,0,0,23.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540824,"07:33:44",10,2.44492350299122,3.09850664808464,201,4.4478,2.63263227901006,6.60833920552581,2.57066901905434,201,11,3.3166247903554,0.0440843458562244,0,0,23.4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540834,"07:33:54",42,-68.4016355005706,0.59512485356943,197,4.4478,-67.9189407138297,2.68304557564219,1.63800048096519,197.714285714286,20.1142857142857,4.4848952846511,0.00677691641903848,0,0,23.5571428571429,0.300000000000001,0.015,0.300000000000001,0.0670820393249938,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641540876,"07:34:36",298,-70.6950172264908,1.18531649638225,209,2.9652,-70.7281785797959,1.90163828138852,1.3789990142812,207.838926174497,20.6225285688373,4.54120342737884,0.00670699290153355,0,0,24.6187919463087,1.6,0.0108108108108108,2,0.0584785967417921,1,0,93.75,NA,NA,NA,0,NA,0,NA
"063955",1641541174,"07:39:34",10,-41.3236268396899,37.2456397842528,224,32.6172,-41.1584541743327,703.435485535907,26.5223582197343,219.6,598.3,24.4601717083098,0.0798219622216496,0,0,25.42,0.199999999999999,0.0499999999999998,0.199999999999999,0.0999999999999996,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541184,"07:39:44",32,-67.4521657536465,0.561552158557279,190,2.9652,-67.0850217811615,0.922175369907651,0.960299625068994,191.4375,28.9291666666667,5.37858407637797,0.00664965041091768,0,0,25.5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541216,"07:40:16",10,-65.5835877007191,3.92924432072784,200,2.9652,-61.5951648358663,122.736462316783,11.0786489391434,205,199,14.1067359796659,0.018775837085817,0,0,25.5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541226,"07:40:26",18,-7.7441643698829,2.70744715399675,236,2.9652,-7.50019755643385,13.449964039855,3.66741926153188,235.444444444444,63.2777777777778,7.95473304252115,0.0987063093167884,0,0,25.6,0.300000000000001,0.0375000000000001,0.300000000000001,0.106066017177982,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541244,"07:40:44",10,-14.6335610888187,7.89308709953374,227,2.9652,-14.7615254848136,61.9995436581197,7.87397889622012,226.4,19.3,4.39317652729776,0.0226189435724405,0,0,25.5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541254,"07:40:54",10,6.43154370379075,11.8309443793212,199,16.3086,1.94028090421533,129.848640685412,11.3951147728056,203.6,198.3,14.0819032804518,0.0299250938410876,0,0,25.74,0.300000000000001,0.0750000000000002,0.300000000000001,0.15,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541264,"07:41:04",36,-65.6275072878698,1.97488422601493,189.5,2.2239,-65.2185285161728,4.34328463322788,2.08405485369937,189.222222222222,10.8888888888889,3.29983164553722,0.0112985338294626,0,0,25.75,0,0,0.600000000000001,0.106066017177982,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541300,"07:41:40",16,-60.5417420680681,4.60906199977923,188,4.4478,-43.022297448272,708.277843630375,26.6134898807048,189.375,31.9821428571429,5.65527566588428,0.0266778600781929,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541316,"07:41:56",12,-65.2034127031271,1.71262590242439,195,1.4826,-58.9406644514814,144.759777688941,12.0316157555393,195.5,5.9,2.42899156029822,0.0446912173584604,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541328,"07:42:08",14,1.7282696464716,7.00170167318936,217,22.239,0.530320424599921,43.0812965201819,6.56363439872925,211.428571428571,363.619047619048,19.0687977497022,0.0450622097812406,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541342,"07:42:22",10,-9.72655272543111,9.77522082908009,290,23.7216,-18.7138582656509,357.639902706814,18.911369667658,270.6,1546.3,39.3230212471016,0.0831915805200624,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
"063955",1641541352,"07:42:32",10,-6.7276850690609,31.5017864568755,240,78.5778,2.09458317848586,616.553583394079,24.8304970428318,243.8,2703.7,51.9971153046013,0.0267672049177125,0,0,25.8,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA
